,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
7453,217,57.22,2023-11-03 23:35:28 UTC,-48.97081513591631,-0.6331888139098609,-58.91465758369331,-4.684621796722858,2
1290,218,98.94,2024-04-03 23:35:28 UTC,-35.17042796375133,-4.0355619212004825,-47.25615814876004,-5.147276213995262,1
5988,219,78.7,2024-02-14 23:35:28 UTC,-73.10084467121114,-20.757056694932494,-64.51109129411384,-9.866751458768508,1
4736,220,47.47,2023-09-28 23:35:28 UTC,-60.760946387189506,-10.037845674641524,-70.9271979947658,0.7936781594998266,1
7529,221,87.6,2024-03-04 23:35:28 UTC,-73.22677092424863,-28.828132111850483,-60.81053518887924,-27.448965991315063,1
5979,222,52.8,2023-10-01 23:35:28 UTC,-63.032078156530744,-22.155960123301572,-49.72925440038705,-17.810948043760863,1
5207,223,13.91,2024-03-06 23:35:28 UTC,-42.38443440538657,-5.370286673503646,-54.77196781391096,2.292303418424744,4
5074,224,10.77,2023-09-24 23:35:28 UTC,-70.58007026623848,-25.94470764483946,-63.66084996126085,-30.490065874847797,4
9972,225,50.1,2024-02-17 23:35:28 UTC,-62.007645904737174,-12.281683698781631,-63.11071750081768,2.8903115166692217,1
6374,226,17.36,2024-05-20 23:35:28 UTC,-39.6310951727359,-4.688016434915397,-49.13423925278393,-0.8067294281422335,3
1220,227,67.11,2023-07-29 23:35:28 UTC,-73.81617018993813,-17.852116498144824,-62.31940058411656,-21.001381887404364,3
1641,228,65.15,2024-01-06 23:35:28 UTC,-73.8147866579625,-5.322163403806989,-60.263303757130124,-2.7319040772624774,4
7465,229,87.63,2024-04-29 23:35:28 UTC,-44.7628194082164,0.9047974240724201,-41.379367627548376,2.172515983633545,4
9645,230,29.84,2024-04-10 23:35:28 UTC,-72.04474441312307,-32.59218196718341,-67.92387179439194,-27.385100793074088,1
5722,231,60.94,2024-01-05 23:35:28 UTC,-65.39346070743301,-21.284378966446706,-57.56260976154121,-22.990588572513744,4
6721,232,84.02,2023-10-19 23:35:28 UTC,-52.32872463363293,-4.267793576240081,-48.924375362278425,-8.491009812207338,4
9973,233,77.91,2023-09-01 23:35:28 UTC,-57.5427419318256,-16.466026153388754,-48.51800678010798,-18.95200500817726,3
2852,234,79.44,2024-01-10 23:35:28 UTC,-46.208210244280494,-9.399485207850578,-43.997687705643116,-14.773181174306984,1
5472,235,55.27,2023-10-05 23:35:28 UTC,-38.494430391526,-0.9981845659601873,-53.30666441273291,-3.356038450247347,3
6323,236,16.76,2024-06-18 23:35:28 UTC,-39.6214144603505,-30.32531043656789,-51.3179995338271,-32.946394870330266,1
9618,237,76.51,2024-07-01 23:35:28 UTC,-66.20032245112272,-2.0710544855601682,-70.55356294463152,-14.640692590018293,3
8535,238,90.26,2024-01-29 23:35:28 UTC,-72.44421156910835,-20.243909482010093,-71.98636952562717,-32.9152246365834,3
2954,239,26.51,2023-10-26 23:35:28 UTC,-66.3500972985569,-13.155918748927448,-53.25564315958793,-14.337925834556025,2
2394,240,72.89,2024-04-24 23:35:28 UTC,-67.00909244808392,-23.274602715239492,-63.288458230901455,-27.320510006840507,4
6960,241,36.83,2024-01-08 23:35:28 UTC,-52.305832951833125,-11.881934057165815,-43.71088871852116,-11.46315569189938,1
9896,242,41.51,2023-09-19 23:35:28 UTC,-55.77123388789701,-26.705981403487275,-56.29453041087294,-15.108973669326286,2
4771,243,91.01,2024-05-10 23:35:28 UTC,-56.151135881815065,-30.411813343395856,-64.19337349040154,-19.292336221981714,3
9379,244,19.16,2024-05-07 23:35:28 UTC,-37.752195137163916,-18.32240416112601,-36.7649836232832,-6.865307689708118,2
6623,245,83.91,2024-05-30 23:35:28 UTC,-65.42280006604834,2.9342710211711065,-65.08273010519619,-3.2259462663483482,3
8860,246,37.67,2024-01-09 23:35:28 UTC,-72.56997222196912,-19.15022595839106,-70.45511756550846,-9.800770528710238,4
2897,247,81.62,2024-06-05 23:35:28 UTC,-68.0692766601242,-12.617550259511493,-71.80679741994688,-20.25540576417403,1
8089,248,11.72,2024-06-24 23:35:28 UTC,-51.740439844813,-23.92867527732131,-43.768643208441375,-23.08393864428741,2
9757,249,95.48,2024-01-31 23:35:28 UTC,-63.154004017109884,1.5099895247606412,-56.716384139622356,-4.279910111012988,3
8894,250,12.44,2024-05-25 23:35:28 UTC,-35.82913933726753,4.03805450973973,-44.04621813485952,-1.777005306116692,3
5168,251,12.94,2024-05-21 23:35:28 UTC,-51.94394111142083,-14.075330470324293,-55.89014473748884,-8.448421794057662,4
2504,252,21.01,2024-04-06 23:35:28 UTC,-71.35737458379191,1.4587996808838852,-63.70913899274626,-2.6058202760854776,3
2365,253,29.02,2023-11-26 23:35:28 UTC,-59.893958083312626,4.202470755443002,-50.475688182590666,-5.899717833974226,3
9032,254,88.08,2023-09-25 23:35:28 UTC,-43.40409943113732,-8.090232174167422,-52.3695548520009,-19.633460300015017,2
8613,255,18.11,2024-04-24 23:35:28 UTC,-72.94513343291555,-3.582449127098645,-58.30583494814155,-6.041013222346848,3
4762,256,56.48,2024-04-13 23:35:28 UTC,-63.12296965999905,-5.088212416771249,-70.05637392726948,-7.943784321656771,1
7090,257,70.64,2023-09-17 23:35:28 UTC,-68.80659665283794,-6.254023876610205,-51.20091750737325,-7.8373923217081725,3
7287,258,74.25,2024-06-06 23:35:28 UTC,-65.11849139056257,-18.66440102101186,-69.94377457926826,-32.061142349327866,2
2359,259,40.25,2023-11-01 23:35:28 UTC,-70.57746366954078,-10.873923058531112,-72.77145127338119,-24.301319782750106,1
4778,260,84.91,2023-11-15 23:35:28 UTC,-71.11046004759496,-4.10129735107855,-73.53612062131369,-13.792105457623752,2
6349,261,81.27,2024-02-23 23:35:28 UTC,-58.25505012413466,-1.9324608581836458,-51.99589988965253,-0.05141990541769559,1
3581,262,76.19,2023-10-31 23:35:28 UTC,-46.12014278199153,4.689313412023864,-42.23544855457726,4.550279546314137,2
9568,263,45.75,2023-08-09 23:35:28 UTC,-40.44343263780849,4.581623816744916,-39.55934513600366,-0.5610977760481148,3
2671,264,17.63,2024-02-13 23:35:28 UTC,-67.35200024968391,-33.64086998575717,-72.80723637558161,-32.95002104750024,2
4457,265,69.55,2024-03-09 23:35:28 UTC,-49.18989128169315,-32.84180624558854,-39.62028777039005,-33.24646046858966,1
8212,266,82.14,2023-12-06 23:35:28 UTC,-51.69493114407356,-22.727652572413298,-53.237136161349525,-9.66456860262814,4
7734,267,18.1,2023-08-19 23:35:28 UTC,-63.31084524647734,-32.147924927513074,-66.28406752215936,-17.92880435673073,1
1910,268,13.24,2024-03-23 23:35:28 UTC,-66.55829368968361,-12.510109140817448,-70.19899224381919,-24.584302473418198,1
2201,269,12.14,2023-09-20 23:35:28 UTC,-57.8249125274195,1.1441508550337645,-47.43483246106226,-1.4554464276837393,3
6159,270,78.17,2023-12-01 23:35:28 UTC,-60.23498702473107,-4.995759182478885,-50.716456556474725,2.7004340939397338,3
3282,271,32.02,2024-03-29 23:35:28 UTC,-44.238100492666504,-29.18230888806826,-58.20223559829029,-26.336813910895707,4
9365,272,32.14,2023-12-18 23:35:28 UTC,-72.91811617284601,-23.008237674238703,-66.01551041511937,-6.558146838685424,3
6423,273,51.44,2024-02-16 23:35:28 UTC,-50.89293543159243,-30.95476085156007,-49.294885812253156,-33.61992844061297,2
4651,274,91.67,2024-05-24 23:35:28 UTC,-49.91154741764787,-29.05936529950956,-46.94222461852338,-14.09811260837622,2
1910,275,41.99,2023-11-08 23:35:28 UTC,-59.295533972036765,-6.96914858526263,-71.37893922022131,-18.343857894035462,4
9937,276,77.12,2024-03-05 23:35:28 UTC,-37.9177308633524,-20.221621342122265,-51.3053854708056,-31.228993675259456,2
2810,277,39.36,2023-12-05 23:35:28 UTC,-56.1153323418245,-22.431489556645953,-72.03418223477763,-28.049779958205175,1
5314,278,12.9,2024-06-06 23:35:28 UTC,-44.45131011178242,-19.183990595148458,-47.28642687263246,-25.234067406511144,1
2113,279,14.72,2024-07-04 23:35:28 UTC,-42.360235104860976,-0.27355999684443333,-58.38470499048313,4.646200531081583,4
9920,280,33.33,2023-08-16 23:35:28 UTC,-41.56598801079358,-12.498563980440103,-45.14738959023384,3.909462867269042,4
3074,281,89.47,2023-11-09 23:35:28 UTC,-49.33645435861092,-30.271639165991168,-66.68064750672079,-32.90009552306296,4
6574,282,98.39,2024-04-23 23:35:28 UTC,-59.16681007797081,-0.4939020315385747,-60.692188485687666,-5.2037281486691995,3
9944,283,68.32,2023-12-04 23:35:28 UTC,-35.141205464871106,-31.65627812454157,-44.597282484771384,-31.511471490734237,3
6292,284,72.77,2023-09-25 23:35:28 UTC,-66.9722370402589,-4.1253164829783096,-55.82096371451357,1.788816004366609,3
4157,285,78.14,2024-04-02 23:35:28 UTC,-61.34489127429099,-30.48660954046572,-54.62896709799877,-27.238797368997965,2
3346,286,90.15,2024-04-19 23:35:28 UTC,-68.53659811469475,-28.476853922835108,-70.53367023550821,-26.71667409403728,2
5000,287,90.49,2024-02-22 23:35:28 UTC,-48.64367581081225,-19.88929366206747,-47.82844764114198,-22.339357404798015,4
4772,288,97.4,2024-02-17 23:35:28 UTC,-55.453404585473436,-22.56194498731319,-58.47454287861337,-9.031090660114913,4
4812,289,80.9,2023-07-07 23:35:28 UTC,-66.5828862543761,4.9747227559000535,-67.6012744651418,2.9121997695176276,2
2589,290,13.05,2023-08-20 23:35:28 UTC,-58.19235134601383,-29.700914161509694,-60.08362517924923,-18.32582565839825,4
9342,291,81.54,2023-07-18 23:35:28 UTC,-69.29825392879323,-12.784111609119325,-60.169616197861,-13.790429653081386,4
7395,292,12.61,2023-10-17 23:35:28 UTC,-49.14668745246119,-9.204752294273852,-55.32128862063378,-6.216196586200439,1
7021,293,22.24,2024-04-29 23:35:28 UTC,-49.642303045191916,-25.263757993550698,-43.52006833275057,-23.752708638791272,2
8046,294,46.34,2023-10-13 23:35:28 UTC,-52.05247775932283,-2.050206764630289,-67.68043455981908,1.668437218222401,3
6696,295,92.67,2023-07-28 23:35:28 UTC,-66.62960476295102,-7.448394919476097,-57.89739272408846,-3.632711280463514,2
3807,296,50.62,2023-11-30 23:35:28 UTC,-55.47379994293562,-11.82706959023341,-61.94192683588071,-26.45592013763067,3
5173,297,90.94,2023-10-14 23:35:28 UTC,-66.66458949757364,-21.896907281652332,-68.7681280657232,-26.719146411961532,3
9291,298,98.65,2024-05-22 23:35:28 UTC,-49.79076311556647,-7.764192742655766,-66.8657964688683,-2.400017918150418,1
3715,299,12.85,2024-06-24 23:35:28 UTC,-40.142180834809096,-12.650178475824038,-47.7076605107551,-23.856051261339914,2
2376,300,37.09,2023-11-06 23:35:28 UTC,-39.51493622094022,-21.428562857684234,-56.500465741077186,-24.901499621512293,4
6053,301,15.15,2024-04-08 23:35:28 UTC,-46.471280314049324,0.4944837188665545,-41.4755061294508,-6.44198634214661,4
1155,302,17.69,2023-12-03 23:35:28 UTC,-73.46848524414165,-29.47796270441009,-65.69710832560746,-26.41040094047416,4
6501,303,50.11,2024-01-14 23:35:28 UTC,-39.45942113957972,-10.973944790709822,-45.41626385185145,-6.519242412539619,4
4103,304,16.26,2023-12-31 23:35:28 UTC,-72.24507779711486,-19.456854031327264,-67.52319952877295,-7.861192858286522,3
9563,305,48.15,2024-06-03 23:35:28 UTC,-58.21824874892227,-32.847021026233584,-59.06324895477592,-19.698687501531698,3
1130,306,48.25,2023-12-19 23:35:28 UTC,-49.32009238786958,-10.427049377800092,-35.1509066557993,-7.590179736342929,4
6375,307,17.64,2023-10-04 23:35:28 UTC,-73.68504683838695,-31.274339970436884,-67.14058390293644,-15.327937337067343,2
7733,308,34.52,2023-12-08 23:35:28 UTC,-55.11555953031841,2.2390499844381466,-64.65240539828834,4.547549350476352,1
5444,309,75.86,2023-07-09 23:35:28 UTC,-42.605215488741266,-23.579397914354587,-50.93346885921361,-12.547541007187242,4
7803,310,44.57,2024-01-24 23:35:28 UTC,-47.33643086414775,3.540896572912523,-60.70800059605447,-8.226511790372001,4
1282,311,89.5,2023-10-04 23:35:28 UTC,-47.07922122425616,-22.144630044224908,-39.87514087384744,-8.20538100971072,1
3042,312,34.22,2023-08-14 23:35:28 UTC,-67.08036453216796,-5.140447033201255,-73.36056101310363,-19.64060412213842,4
2390,313,38.88,2024-05-30 23:35:28 UTC,-38.27687644477692,-5.986663942730143,-50.63941545187183,-8.525399362199998,4
3387,314,40.9,2024-03-01 23:35:28 UTC,-61.39909339834151,1.3359478337523356,-49.30313819386724,-11.639254783544622,3
1852,315,92.48,2023-09-01 23:35:28 UTC,-44.77669042985417,-1.3947094463185792,-49.62178497685056,0.6656612321198807,1
4814,316,12.4,2023-11-02 23:35:28 UTC,-55.34939903138033,-0.9515354217453051,-39.62332103676769,2.030903319286068,4
6179,317,81.68,2023-09-08 23:35:28 UTC,-71.5258362507536,2.419339722427523,-71.97663058091837,1.105370161388727,1
3486,318,36.47,2024-03-01 23:35:28 UTC,-56.73321371426688,-3.797671987112153,-64.5607991382596,-7.671458817572855,4
1427,319,73.04,2023-12-05 23:35:28 UTC,-54.0337780332768,-12.096655481113022,-64.56329445095776,-0.8812216599027707,3
4905,320,27.77,2024-03-18 23:35:28 UTC,-53.933500684655684,-7.406851422226421,-38.52734685678766,-11.697850497249593,4
8589,321,42.04,2024-07-01 23:35:28 UTC,-55.5262580898996,-4.798553980838346,-57.37005350007486,-9.290547358951017,1
5931,322,48.65,2024-02-28 23:35:28 UTC,-66.75416188055223,-25.330590615349195,-66.39954074636475,-13.537757856934174,3
4198,323,69.69,2023-12-10 23:35:28 UTC,-68.72607769915682,-9.449938829289788,-70.47417844224499,-26.047717309823707,2
3917,324,88.22,2024-05-14 23:35:28 UTC,-51.94607148709473,-2.1780540840435734,-64.58856034241546,-5.653611296306206,1
2837,325,20.57,2024-02-01 23:35:28 UTC,-69.46993549858907,-17.08995075179618,-73.01135963726976,-26.501098546957877,3
2498,326,98.63,2024-07-01 23:35:28 UTC,-65.681568109958,-31.221037509098558,-71.58926883176314,-31.5822894420939,3
2833,327,21.87,2023-09-16 23:35:28 UTC,-73.2078682649653,-15.927203831277797,-72.67540130979211,-30.29183317303105,4
2884,328,44.93,2024-06-10 23:35:28 UTC,-57.637887062285145,-22.425748206972763,-61.51076113088649,-14.169936024359018,1
7053,329,42.32,2024-02-12 23:35:28 UTC,-54.575276446232905,3.2479319624030722,-61.38192047287934,5.2085002248707255,4
7949,330,68.53,2024-02-28 23:35:28 UTC,-49.039906465694955,-12.132239727950886,-42.82386969401546,4.018339768140336,1
7368,331,77.83,2023-10-19 23:35:28 UTC,-44.04650627020516,-20.888983844222366,-55.52851333111952,-24.185469240526373,1
7763,332,59.62,2024-04-10 23:35:28 UTC,-70.8714763264523,-6.228650843071147,-65.32384853992599,-16.74750520594544,3
6534,333,77.09,2024-04-06 23:35:28 UTC,-49.40340894714879,-21.4384497493438,-63.350010294089735,-30.23838438995644,4
8342,334,78.03,2023-12-11 23:35:28 UTC,-57.57327599048862,-18.535082627616383,-70.49477528648191,-29.913062165918657,2
5878,335,80.26,2023-12-10 23:35:28 UTC,-63.583664067284396,-6.205276347679099,-65.28249233953105,-4.129408632728783,2
5256,336,24.06,2023-12-10 23:35:28 UTC,-45.25441146757936,-3.641099479170734,-47.114964637782734,-14.217546091014015,4
5629,337,11.82,2024-04-02 23:35:28 UTC,-57.57386553264145,-6.4367309425113035,-56.49138619781111,-15.334644978111946,4
4165,338,72.6,2024-06-09 23:35:28 UTC,-65.35530036520169,-16.819403746203818,-58.71447491429099,-19.162537086574645,1
7878,339,46.97,2024-06-29 23:35:28 UTC,-42.850546602217236,-2.0175960690631953,-55.593302308212465,4.460355709961142,3
7529,340,69.72,2024-06-10 23:35:28 UTC,-64.2003622608901,-10.123995063334334,-73.352169870393,-23.792189657713813,4
4724,341,80.95,2023-07-12 23:35:28 UTC,-64.59038734511606,-12.321049394127687,-72.48334435956899,-15.342050763047084,4
1053,342,83.48,2024-07-01 23:35:28 UTC,-49.710534893629166,-25.341395124535183,-58.39617704292419,-32.01843376248478,2
4059,343,81.35,2024-06-14 23:35:28 UTC,-40.00781477465334,-7.241772306810642,-41.15159885428384,-4.2256400239180145,1
3141,344,23.28,2023-07-12 23:35:28 UTC,-39.559832473010495,-6.533602294406986,-39.862065793640255,-8.54936028985713,3
6908,345,47.95,2023-09-01 23:35:28 UTC,-48.68440939620608,4.7309135593269716,-47.625750112116805,3.511888037980988,2
6171,346,64.0,2023-11-14 23:35:28 UTC,-54.719160522638525,-29.357840187883177,-44.33607279056947,-15.462929928465439,1
7711,347,49.11,2024-07-04 23:35:28 UTC,-56.24005425189283,-14.8393217712674,-41.96400804811586,-15.808386040800208,4
4357,348,49.52,2023-08-04 23:35:28 UTC,-66.4820036571062,-11.612078631164977,-55.97054155908002,-23.700535271397772,1
4081,349,34.35,2024-03-18 23:35:28 UTC,-46.4309636641444,2.7498629819057285,-52.161083686655445,-0.6662099534372956,3
9966,350,24.71,2024-02-18 23:35:28 UTC,-49.718540654424686,-0.40488929775015947,-45.75696590344957,-3.8278680868295822,2
7911,351,26.55,2023-08-14 23:35:28 UTC,-52.47197565075058,-14.472085016374471,-45.91749215604626,-6.158427046212363,1
1428,352,73.66,2024-03-31 23:35:28 UTC,-49.75401513137635,-11.662174979025991,-48.51490008746893,-20.88083342692471,1
2451,353,30.38,2024-06-12 23:35:28 UTC,-45.846527346511756,1.6307058587305292,-52.78508228808562,-0.0034893971296767745,4
7734,354,66.96,2023-10-08 23:35:28 UTC,-47.72859892820878,-6.968170859611071,-44.55650716455213,1.7072995232487713,2
3389,355,51.51,2023-09-13 23:35:28 UTC,-67.13599765269339,-20.321001624520733,-68.42226116921627,-6.214958418198897,4
9701,356,66.86,2024-01-11 23:35:28 UTC,-55.6365561574041,-15.697673680013235,-66.21960465419332,-8.52695796926011,3
3283,357,90.06,2024-04-11 23:35:28 UTC,-37.11511461384214,-24.69346335374739,-43.85324411036012,-31.886244682766648,3
1894,358,40.48,2023-08-03 23:35:28 UTC,-59.15596419379752,-6.083122767366657,-67.04423472236299,-15.993793660830129,3
6754,359,43.44,2024-06-28 23:35:28 UTC,-51.84781443636756,-32.08056895731604,-48.364656328622615,-19.454749404703787,4
4742,360,71.36,2024-01-30 23:35:28 UTC,-49.12952435697357,-26.632503495156275,-39.32894192677415,-23.85253948461001,2
9095,361,38.18,2024-03-15 23:35:28 UTC,-45.0919794728011,-18.581863016260286,-55.94598773441854,-5.176905136015058,4
5972,362,34.07,2024-04-04 23:35:28 UTC,-62.06580158089077,2.809249469910256,-56.33182433283281,-12.41835668196471,1
2453,363,91.38,2023-09-10 23:35:28 UTC,-58.69521353092229,-15.290461797936022,-69.99593817821419,-29.277686982756727,1
5103,364,31.89,2024-05-30 23:35:28 UTC,-45.86293313253973,-31.199309570569422,-44.717094260214445,-28.921999844601785,1
5737,365,39.96,2023-08-15 23:35:28 UTC,-62.81989112297701,-0.26041636801991075,-64.49253331021798,-5.689342549732231,2
7177,366,47.36,2024-05-16 23:35:28 UTC,-71.8366829817724,-10.493737692591424,-57.09038694464344,-19.354653595576956,1
6969,367,94.82,2024-03-06 23:35:28 UTC,-43.974491568778305,-19.885121190280266,-56.271976317535234,-6.888643295802826,1
5372,368,89.96,2023-11-17 23:35:28 UTC,-73.33279756592083,-17.183484870982465,-66.84857694618533,-11.273662140308517,4
5680,369,14.0,2023-09-14 23:35:28 UTC,-52.80581374918943,-23.291462159176703,-54.63674971733086,-30.329210560074063,1
2394,370,11.83,2023-11-26 23:35:28 UTC,-53.7274163926415,1.449339287408499,-69.34060148091115,2.8733735070339037,4
2199,371,10.76,2024-04-26 23:35:28 UTC,-69.0603033214834,-12.821722660092636,-63.45131910247842,-4.334883998259031,2
6783,372,19.11,2023-09-21 23:35:28 UTC,-72.70782024677281,-13.033155981034795,-70.92502012666846,-3.354703834966074,1
4598,373,39.83,2023-09-10 23:35:28 UTC,-65.51207291746964,-17.18176816426247,-67.13255193940549,-0.7072043350219701,2
8760,374,35.82,2023-07-08 23:35:28 UTC,-68.89265236078406,-11.68309951834631,-51.48850168915783,-8.456360864094922,4
8167,375,16.44,2023-07-07 23:35:28 UTC,-57.30235421095787,-28.92797653189476,-45.72337137965293,-15.88851077642559,3
1461,376,86.7,2024-01-23 23:35:28 UTC,-44.754183392297364,-21.82162395776043,-47.856473182053946,-24.022741452818924,4
5692,377,47.26,2024-05-08 23:35:28 UTC,-48.82545707374872,-30.174941284019475,-53.19145766534023,-14.696780783281913,1
9525,378,51.27,2023-11-04 23:35:28 UTC,-45.03014175092915,-0.3981372024227312,-48.788621537778695,2.140852312589864,4
7792,379,90.25,2024-05-03 23:35:28 UTC,-54.69662548487895,-24.361357543568726,-40.60648563535158,-15.975665748428305,1
3365,380,28.41,2023-11-26 23:35:28 UTC,-65.61952652547147,-15.789775736979482,-47.86280917957944,-14.799801274435712,4
1812,381,94.6,2023-10-21 23:35:28 UTC,-36.8239928039048,-22.712339185794555,-39.82642300232128,-16.123069875447325,4
7605,382,74.68,2023-09-16 23:35:28 UTC,-72.91629698507792,-14.429895347325989,-60.471364389676005,-2.32268925801851,3
